"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2020/10/23 01:00:00","NINE_MILE_2","23744","8.54","-0.19","-0.3","1"
"2020/10/23 02:00:00","GINNA____","23603","7.66","-0.38","-0.6","1"
"2020/10/23 02:00:00","INDIAN POINT___2","23530","12.63","0.66","-4.54","1"
"2020/10/23 02:00:00","INDIAN POINT___3","23531","12.65","0.63","-4.59","1"
"2020/10/23 02:00:00","NINE_MILE_1","23575","7.55","-0.16","-0.27","1"
"2020/10/23 02:00:00","NINE_MILE_2","23744","7.55","-0.16","-0.27","1"
"2020/10/23 03:00:00","GINNA____","23603","6.83","-0.33","-0.75","1"
"2020/10/23 03:00:00","INDIAN POINT___2","23530","12.64","0.57","-5.66","1"
"2020/10/23 03:00:00","INDIAN POINT___3","23531","12.67","0.54","-5.72","1"
"2020/10/23 03:00:00","NINE_MILE_1","23575","6.61","-0.14","-0.34","1"
"2020/10/23 03:00:00","NINE_MILE_2","23744","6.61","-0.14","-0.34","1"
"2020/10/23 04:00:00","GINNA____","23603","7.68","-0.4","-0.59","1"
"2020/10/23 04:00:00","INDIAN POINT___2","23530","12.63","0.67","-4.49","1"
"2020/10/23 04:00:00","INDIAN POINT___3","23531","12.65","0.63","-4.53","1"
"2020/10/23 04:00:00","NINE_MILE_1","23575","7.59","-0.16","-0.27","1"
"2020/10/23 04:00:00","NINE_MILE_2","23744","7.59","-0.16","-0.27","1"
"2020/10/23 05:00:00","GINNA____","23603","9.17","-0.48","-0.51","1"
"2020/10/23 05:00:00","INDIAN POINT___2","23530","13.77","0.79","-3.84","1"
"2020/10/23 05:00:00","INDIAN POINT___3","23531","13.77","0.75","-3.88","1"
"2020/10/23 05:00:00","NINE_MILE_1","23575","9.17","-0.2","-0.23","1"
"2020/10/23 05:00:00","NINE_MILE_2","23744","9.17","-0.2","-0.23","1"
"2020/10/23 06:00:00","GINNA____","23603","11.4","-0.5","-1.04","1"
"2020/10/23 06:00:00","INDIAN POINT___2","23530","19.68","0.96","-7.86","1"
"2020/10/23 06:00:00","INDIAN POINT___3","23531","19.72","0.91","-7.94","1"
"2020/10/23 06:00:00","NINE_MILE_1","23575","11.12","-0.22","-0.47","1"
"2020/10/23 06:00:00","NINE_MILE_2","23744","11.12","-0.22","-0.47","1"
"2020/10/23 07:00:00","GINNA____","23603","11.62","-0.53","-1.35","1"
"2020/10/23 07:00:00","INDIAN POINT___2","23530","21.97","0.96","-10.21","1"
"2020/10/23 07:00:00","INDIAN POINT___3","23531","22.04","0.92","-10.32","1"
"2020/10/23 07:00:00","NINE_MILE_1","23575","11.18","-0.24","-0.62","1"
"2020/10/23 07:00:00","NINE_MILE_2","23744","11.18","-0.24","-0.61","1"
"2020/10/23 08:00:00","GINNA____","23603","12.52","-0.59","-1.12","1"
"2020/10/23 08:00:00","INDIAN POINT___2","23530","21.61","1.14","-8.48","1"
"2020/10/23 08:00:00","INDIAN POINT___3","23531","21.64","1.08","-8.57","1"
"2020/10/23 08:00:00","NINE_MILE_1","23575","12.21","-0.29","-0.51","1"
"2020/10/23 08:00:00","NINE_MILE_2","23744","12.21","-0.29","-0.51","1"
"2020/10/23 09:00:00","GINNA____","23603","15.18","-0.69","-0.46","1"
"2020/10/23 09:00:00","INDIAN POINT___2","23530","20.83","1.46","-3.96","1"
"2020/10/23 09:00:00","INDIAN POINT___3","23531","20.81","1.4","-4","1"
"2020/10/23 09:00:00","NINE_MILE_1","23575","15.29","-0.35","-0.24","1"
"2020/10/23 09:00:00","NINE_MILE_2","23744","15.29","-0.35","-0.24","1"
"2020/10/23 10:00:00","GINNA____","23603","13.96","-0.64","-0.6","1"
"2020/10/23 10:00:00","INDIAN POINT___2","23530","20.42","1.34","-5.07","1"
"2020/10/23 10:00:00","INDIAN POINT___3","23531","20.41","1.27","-5.13","1"
"2020/10/23 10:00:00","NINE_MILE_1","23575","13.98","-0.34","-0.31","1"
"2020/10/23 10:00:00","NINE_MILE_2","23744","13.98","-0.34","-0.31","1"
"2020/10/23 11:00:00","GINNA____","23603","15.49","-0.72","-0.23","1"
"2020/10/23 11:00:00","INDIAN POINT___2","23530","20.29","1.53","-2.78","1"
"2020/10/23 11:00:00","INDIAN POINT___3","23531","20.24","1.45","-2.81","1"
"2020/10/23 11:00:00","NINE_MILE_1","23575","15.78","-0.37","-0.17","1"
"2020/10/23 11:00:00","NINE_MILE_2","23744","15.78","-0.37","-0.17","1"
"2020/10/23 12:00:00","GINNA____","23603","14.64","-0.69","-0.41","1"
"2020/10/23 12:00:00","INDIAN POINT___2","23530","20.24","1.45","-3.88","1"
"2020/10/23 12:00:00","INDIAN POINT___3","23531","20.21","1.37","-3.93","1"
"2020/10/23 12:00:00","NINE_MILE_1","23575","14.79","-0.36","-0.23","1"
"2020/10/23 12:00:00","NINE_MILE_2","23744","14.79","-0.36","-0.23","1"
"2020/10/23 13:00:00","GINNA____","23603","14.43","-0.69","-0.34","1"
"2020/10/23 13:00:00","INDIAN POINT___2","23530","19.79","1.43","-3.58","1"
"2020/10/23 13:00:00","INDIAN POINT___3","23531","19.77","1.38","-3.61","1"
"2020/10/23 13:00:00","NINE_MILE_1","23575","14.64","-0.35","-0.22","1"
"2020/10/23 13:00:00","NINE_MILE_2","23744","14.64","-0.35","-0.22","1"
"2020/10/23 14:00:00","GINNA____","23603","13.3","-0.7","-0.54","1"
"2020/10/23 14:00:00","INDIAN POINT___2","23530","19.5","1.31","-4.73","1"
"2020/10/23 14:00:00","INDIAN POINT___3","23531","19.5","1.25","-4.79","1"
"2020/10/23 14:00:00","NINE_MILE_1","23575","13.41","-0.34","-0.29","1"
"2020/10/23 14:00:00","NINE_MILE_2","23744","13.41","-0.34","-0.29","1"
"2020/10/23 15:00:00","GINNA____","23603","13.45","-0.66","-0.57","1"
"2020/10/23 15:00:00","INDIAN POINT___2","23530","20.07","1.31","-5.21","1"
"2020/10/23 15:00:00","INDIAN POINT___3","23531","20.07","1.26","-5.27","1"
"2020/10/23 15:00:00","NINE_MILE_1","23575","13.52","-0.34","-0.31","1"
"2020/10/23 15:00:00","NINE_MILE_2","23744","13.53","-0.33","-0.31","1"
"2020/10/23 16:00:00","GINNA____","23603","13.49","-0.64","-0.69","1"
"2020/10/23 16:00:00","INDIAN POINT___2","23530","20.9","1.28","-6.18","1"
"2020/10/23 16:00:00","INDIAN POINT___3","23531","20.91","1.22","-6.24","1"
"2020/10/23 16:00:00","NINE_MILE_1","23575","13.48","-0.34","-0.38","1"
"2020/10/23 16:00:00","NINE_MILE_2","23744","13.48","-0.34","-0.38","1"
"2020/10/23 17:00:00","GINNA____","23603","14.5","-0.61","-1.03","1"
"2020/10/23 17:00:00","INDIAN POINT___2","23530","24.5","1.35","-9.07","1"
"2020/10/23 17:00:00","INDIAN POINT___3","23531","24.54","1.29","-9.16","1"
"2020/10/23 17:00:00","NINE_MILE_1","23575","14.29","-0.34","-0.55","1"
"2020/10/23 17:00:00","NINE_MILE_2","23744","14.29","-0.34","-0.55","1"
"2020/10/23 18:00:00","GINNA____","23603","15.46","-0.63","-0.65","1"
"2020/10/23 18:00:00","INDIAN POINT___2","23530","22.75","1.5","-5.8","1"
"2020/10/23 18:00:00","INDIAN POINT___3","23531","22.73","1.42","-5.87","1"
"2020/10/23 18:00:00","NINE_MILE_1","23575","15.44","-0.35","-0.35","1"
"2020/10/23 18:00:00","NINE_MILE_2","23744","15.44","-0.35","-0.35","1"
"2020/10/23 19:00:00","GINNA____","23603","14.76","-0.62","-0.6","1"
"2020/10/23 19:00:00","INDIAN POINT___2","23530","21.5","1.4","-5.32","1"
"2020/10/23 19:00:00","INDIAN POINT___3","23531","21.48","1.33","-5.38","1"
"2020/10/23 19:00:00","NINE_MILE_1","23575","14.76","-0.34","-0.32","1"
"2020/10/23 19:00:00","NINE_MILE_2","23744","14.76","-0.34","-0.32","1"
"2020/10/23 20:00:00","GINNA____","23603","13.62","-0.6","-0.56","1"
"2020/10/23 20:00:00","INDIAN POINT___2","23530","19.93","1.31","-4.97","1"
"2020/10/23 20:00:00","INDIAN POINT___3","23531","19.92","1.24","-5.02","1"
"2020/10/23 20:00:00","NINE_MILE_1","23575","13.63","-0.33","-0.3","1"
"2020/10/23 20:00:00","NINE_MILE_2","23744","13.63","-0.33","-0.3","1"
"2020/10/23 21:00:00","GINNA____","23603","12.9","-0.71","-0.5","1"
"2020/10/23 21:00:00","INDIAN POINT___2","23530","18.78","1.27","-4.4","1"
"2020/10/23 21:00:00","INDIAN POINT___3","23531","18.78","1.22","-4.45","1"
"2020/10/23 21:00:00","NINE_MILE_1","23575","13.02","-0.35","-0.27","1"
"2020/10/23 21:00:00","NINE_MILE_2","23744","13.02","-0.35","-0.27","1"
"2020/10/23 22:00:00","GINNA____","23603","11.64","-0.69","-0.41","1"
"2020/10/23 22:00:00","INDIAN POINT___2","23530","16.7","1.13","-3.66","1"
"2020/10/23 22:00:00","INDIAN POINT___3","23531","16.68","1.07","-3.7","1"
"2020/10/23 22:00:00","NINE_MILE_1","23575","11.84","-0.3","-0.22","1"
"2020/10/23 22:00:00","NINE_MILE_2","23744","11.84","-0.3","-0.22","1"
"2020/10/23 23:00:00","GINNA____","23603","10.15","-0.58","-0.37","1"
"2020/10/23 23:00:00","INDIAN POINT___2","23530","14.61","0.97","-3.29","1"
"2020/10/23 23:00:00","INDIAN POINT___3","23531","14.6","0.92","-3.32","1"
"2020/10/23 23:00:00","NINE_MILE_1","23575","10.34","-0.22","-0.2","1"
"2020/10/23 23:00:00","NINE_MILE_2","23744","10.34","-0.22","-0.2","1"
"2020/10/24 00:00:00","GINNA____","23603","10.74","-0.55","-0.54","1"
"2020/10/24 00:00:00","INDIAN POINT___2","23530","16.44","0.96","-4.74","1"
"2020/10/24 00:00:00","INDIAN POINT___3","23531","16.45","0.91","-4.79","1"
"2020/10/24 00:00:00","NINE_MILE_1","23575","10.82","-0.21","-0.29","1"
"2020/10/24 00:00:00","NINE_MILE_2","23744","10.82","-0.21","-0.29","1"
"2020/10/24 01:00:00","GINNA____","23603","7.53","-0.37","-0.71","1"
"2020/10/24 01:00:00","INDIAN POINT___2","23530","14.13","0.67","-6.28","1"
"2020/10/24 01:00:00","INDIAN POINT___3","23531","14.17","0.63","-6.35","1"
"2020/10/24 01:00:00","NINE_MILE_1","23575","7.42","-0.15","-0.38","1"
"2020/10/24 01:00:00","NINE_MILE_2","23744","7.42","-0.15","-0.38","1"
"2020/10/24 02:00:00","GINNA____","23603","8.58","-0.43","-0.6","1"
"2020/10/24 02:00:00","INDIAN POINT___2","23530","14.4","0.72","-5.27","1"
"2020/10/24 02:00:00","INDIAN POINT___3","23531","14.42","0.68","-5.33","1"
"2020/10/24 02:00:00","NINE_MILE_1","23575","8.55","-0.18","-0.32","1"
"2020/10/24 02:00:00","NINE_MILE_2","23744","8.55","-0.18","-0.32","1"
"2020/10/24 03:00:00","GINNA____","23603","8.21","-0.44","-0.51","1"
"2020/10/24 03:00:00","INDIAN POINT___2","23530","13.37","0.73","-4.5","1"
"2020/10/24 03:00:00","INDIAN POINT___3","23531","13.39","0.7","-4.55","1"
"2020/10/24 03:00:00","NINE_MILE_1","23575","8.22","-0.2","-0.27","1"
"2020/10/24 03:00:00","NINE_MILE_2","23744","8.22","-0.2","-0.27","1"
"2020/10/24 04:00:00","GINNA____","23603","8.96","-0.5","-0.31","1"
"2020/10/24 04:00:00","INDIAN POINT___2","23530","12.73","0.81","-2.77","1"
"2020/10/24 04:00:00","INDIAN POINT___3","23531","12.73","0.78","-2.8","1"
"2020/10/24 04:00:00","NINE_MILE_1","23575","9.1","-0.22","-0.17","1"
"2020/10/24 04:00:00","NINE_MILE_2","23744","9.1","-0.22","-0.17","1"
"2020/10/24 05:00:00","GINNA____","23603","9.41","-0.54","-0.27","1"
"2020/10/24 05:00:00","INDIAN POINT___2","23530","12.89","0.85","-2.35","1"
"2020/10/24 05:00:00","INDIAN POINT___3","23531","12.87","0.81","-2.38","1"
"2020/10/24 05:00:00","NINE_MILE_1","23575","9.59","-0.23","-0.14","1"
"2020/10/24 05:00:00","NINE_MILE_2","23744","9.59","-0.23","-0.14","1"
"2020/10/24 06:00:00","GINNA____","23603","10.19","-0.6","-0.13","1"
"2020/10/24 06:00:00","INDIAN POINT___2","23530","12.71","0.94","-1.11","1"
"2020/10/24 06:00:00","INDIAN POINT___3","23531","12.68","0.9","-1.13","1"
"2020/10/24 06:00:00","NINE_MILE_1","23575","10.46","-0.27","-0.07","1"
"2020/10/24 06:00:00","NINE_MILE_2","23744","10.46","-0.27","-0.07","1"
"2020/10/24 07:00:00","GINNA____","23603","11.41","-0.71","-0.03","1"
"2020/10/24 07:00:00","INDIAN POINT___2","23530","13.46","1.11","-0.25","1"
"2020/10/24 07:00:00","INDIAN POINT___3","23531","13.42","1.07","-0.25","1"
"2020/10/24 07:00:00","NINE_MILE_1","23575","11.78","-0.34","-0.02","1"
"2020/10/24 07:00:00","NINE_MILE_2","23744","11.78","-0.34","-0.02","1"
"2020/10/24 08:00:00","GINNA____","23603","15.04","-0.86","0","1"
"2020/10/24 08:00:00","INDIAN POINT___2","23530","17.5","1.61","0","1"
"2020/10/24 08:00:00","INDIAN POINT___3","23531","17.42","1.53","0","1"
"2020/10/24 08:00:00","NINE_MILE_1","23575","15.47","-0.43","0","1"
"2020/10/24 08:00:00","NINE_MILE_2","23744","15.47","-0.43","0","1"
"2020/10/24 09:00:00","GINNA____","23603","15.25","-0.75","0","1"
"2020/10/24 09:00:00","INDIAN POINT___2","23530","17.54","1.54","0","1"
"2020/10/24 09:00:00","INDIAN POINT___3","23531","17.46","1.46","0","1"
"2020/10/24 09:00:00","NINE_MILE_1","23575","15.6","-0.4","0","1"
"2020/10/24 09:00:00","NINE_MILE_2","23744","15.6","-0.4","0","1"
"2020/10/24 10:00:00","GINNA____","23603","15.26","-0.74","0","1"
"2020/10/24 10:00:00","INDIAN POINT___2","23530","17.5","1.5","0","1"
"2020/10/24 10:00:00","INDIAN POINT___3","23531","17.42","1.42","0","1"
"2020/10/24 10:00:00","NINE_MILE_1","23575","15.61","-0.38","0","1"
"2020/10/24 10:00:00","NINE_MILE_2","23744","15.61","-0.38","0","1"
"2020/10/24 11:00:00","GINNA____","23603","14.51","-0.78","0","1"
"2020/10/24 11:00:00","INDIAN POINT___2","23530","16.79","1.5","0","1"
"2020/10/24 11:00:00","INDIAN POINT___3","23531","16.73","1.44","0","1"
"2020/10/24 11:00:00","NINE_MILE_1","23575","14.91","-0.38","0","1"
"2020/10/24 11:00:00","NINE_MILE_2","23744","14.91","-0.38","0","1"
"2020/10/24 12:00:00","GINNA____","23603","14.11","-0.66","0","1"
"2020/10/24 12:00:00","INDIAN POINT___2","23530","16.18","1.4","0","1"
"2020/10/24 12:00:00","INDIAN POINT___3","23531","16.11","1.33","0","1"
"2020/10/24 12:00:00","NINE_MILE_1","23575","14.42","-0.35","0","1"
"2020/10/24 12:00:00","NINE_MILE_2","23744","14.42","-0.35","0","1"
"2020/10/24 13:00:00","GINNA____","23603","13.93","-0.72","0","1"
"2020/10/24 13:00:00","INDIAN POINT___2","23530","16.11","1.46","0","1"
"2020/10/24 13:00:00","INDIAN POINT___3","23531","16.06","1.41","0","1"
"2020/10/24 13:00:00","NINE_MILE_1","23575","14.28","-0.37","0","1"
"2020/10/24 13:00:00","NINE_MILE_2","23744","14.28","-0.37","0","1"
"2020/10/24 14:00:00","GINNA____","23603","13.25","-0.67","0","1"
"2020/10/24 14:00:00","INDIAN POINT___2","23530","15.31","1.39","0","1"
"2020/10/24 14:00:00","INDIAN POINT___3","23531","15.24","1.32","0","1"
"2020/10/24 14:00:00","NINE_MILE_1","23575","13.57","-0.35","0","1"
"2020/10/24 14:00:00","NINE_MILE_2","23744","13.57","-0.35","0","1"
"2020/10/24 15:00:00","GINNA____","23603","13.8","-0.71","0","1"
"2020/10/24 15:00:00","INDIAN POINT___2","23530","15.95","1.44","0","1"
"2020/10/24 15:00:00","INDIAN POINT___3","23531","15.89","1.38","0","1"
"2020/10/24 15:00:00","NINE_MILE_1","23575","14.15","-0.36","0","1"
"2020/10/24 15:00:00","NINE_MILE_2","23744","14.15","-0.36","0","1"
"2020/10/24 16:00:00","GINNA____","23603","14.11","-0.65","0","1"
"2020/10/24 16:00:00","INDIAN POINT___2","23530","16.17","1.4","0","1"
"2020/10/24 16:00:00","INDIAN POINT___3","23531","16.09","1.33","0","1"
"2020/10/24 16:00:00","NINE_MILE_1","23575","14.41","-0.35","0","1"
"2020/10/24 16:00:00","NINE_MILE_2","23744","14.41","-0.35","0","1"
"2020/10/24 17:00:00","GINNA____","23603","16.82","-0.85","0","1"
"2020/10/24 17:00:00","INDIAN POINT___2","23530","19.43","1.77","0","1"
"2020/10/24 17:00:00","INDIAN POINT___3","23531","19.34","1.68","0","1"
"2020/10/24 17:00:00","NINE_MILE_1","23575","17.2","-0.46","0","1"
"2020/10/24 17:00:00","NINE_MILE_2","23744","17.2","-0.46","0","1"
"2020/10/24 18:00:00","GINNA____","23603","18.38","-0.95","0","1"
"2020/10/24 18:00:00","INDIAN POINT___2","23530","21.2","1.87","0","1"
"2020/10/24 18:00:00","INDIAN POINT___3","23531","21.12","1.8","0","1"
"2020/10/24 18:00:00","NINE_MILE_1","23575","18.82","-0.5","0","1"
"2020/10/24 18:00:00","NINE_MILE_2","23744","18.82","-0.5","0","1"
"2020/10/24 19:00:00","GINNA____","23603","17.63","-0.87","0","1"
"2020/10/24 19:00:00","INDIAN POINT___2","23530","20.29","1.79","0","1"
"2020/10/24 19:00:00","INDIAN POINT___3","23531","20.2","1.7","0","1"
"2020/10/24 19:00:00","NINE_MILE_1","23575","18.04","-0.46","0","1"
"2020/10/24 19:00:00","NINE_MILE_2","23744","18.04","-0.46","0","1"
"2020/10/24 20:00:00","GINNA____","23603","15.45","-0.78","0","1"
"2020/10/24 20:00:00","INDIAN POINT___2","23530","17.75","1.52","0","1"
"2020/10/24 20:00:00","INDIAN POINT___3","23531","17.69","1.46","0","1"
"2020/10/24 20:00:00","NINE_MILE_1","23575","15.82","-0.41","0","1"
"2020/10/24 20:00:00","NINE_MILE_2","23744","15.82","-0.41","0","1"
"2020/10/24 21:00:00","GINNA____","23603","13.83","-0.7","0","1"
"2020/10/24 21:00:00","INDIAN POINT___2","23530","15.92","1.39","0","1"
"2020/10/24 21:00:00","INDIAN POINT___3","23531","15.86","1.34","0","1"
"2020/10/24 21:00:00","NINE_MILE_1","23575","14.16","-0.36","0","1"
"2020/10/24 21:00:00","NINE_MILE_2","23744","14.16","-0.36","0","1"
"2020/10/24 22:00:00","GINNA____","23603","12.94","-0.69","0","1"
"2020/10/24 22:00:00","INDIAN POINT___2","23530","15.01","1.38","0","1"
"2020/10/24 22:00:00","INDIAN POINT___3","23531","14.95","1.32","0","1"
"2020/10/24 22:00:00","NINE_MILE_1","23575","13.28","-0.35","0","1"
"2020/10/24 22:00:00","NINE_MILE_2","23744","13.28","-0.35","0","1"
"2020/10/24 23:00:00","GINNA____","23603","12.68","-0.65","0","1"
"2020/10/24 23:00:00","INDIAN POINT___2","23530","14.69","1.36","0","1"
"2020/10/24 23:00:00","INDIAN POINT___3","23531","14.63","1.29","0","1"
"2020/10/24 23:00:00","NINE_MILE_1","23575","12.99","-0.35","0","1"
"2020/10/24 23:00:00","NINE_MILE_2","23744","12.99","-0.35","0","1"
"2020/10/25 00:00:00","GINNA____","23603","13.9","-0.69","0","1"
"2020/10/25 00:00:00","INDIAN POINT___2","23530","15.97","1.39","0","1"
"2020/10/25 00:00:00","INDIAN POINT___3","23531","15.9","1.31","0","1"
"2020/10/25 00:00:00","NINE_MILE_1","23575","14.24","-0.35","0","1"
"2020/10/25 00:00:00","NINE_MILE_2","23744","14.24","-0.35","0","1"
"2020/10/25 01:00:00","GINNA____","23603","13.13","-0.6","0","1"
"2020/10/25 01:00:00","INDIAN POINT___2","23530","14.93","1.19","0","1"
"2020/10/25 01:00:00","INDIAN POINT___3","23531","14.86","1.13","0","1"
"2020/10/25 01:00:00","NINE_MILE_1","23575","13.42","-0.32","0","1"
"2020/10/25 01:00:00","NINE_MILE_2","23744","13.42","-0.32","0","1"
"2020/10/25 02:00:00","GINNA____","23603","12.6","-0.63","0","1"
"2020/10/25 02:00:00","INDIAN POINT___2","23530","14.33","1.1","0","1"
"2020/10/25 02:00:00","INDIAN POINT___3","23531","14.26","1.03","0","1"
"2020/10/25 02:00:00","NINE_MILE_1","23575","12.91","-0.32","0","1"
"2020/10/25 02:00:00","NINE_MILE_2","23744","12.91","-0.32","0","1"
"2020/10/25 03:00:00","GINNA____","23603","12.13","-0.6","0","1"
"2020/10/25 03:00:00","INDIAN POINT___2","23530","13.8","1.07","0","1"
"2020/10/25 03:00:00","INDIAN POINT___3","23531","13.75","1.02","0","1"
"2020/10/25 03:00:00","NINE_MILE_1","23575","12.44","-0.29","0","1"
"2020/10/25 03:00:00","NINE_MILE_2","23744","12.44","-0.29","0","1"
"2020/10/25 04:00:00","GINNA____","23603","12.09","-0.6","0","1"
"2020/10/25 04:00:00","INDIAN POINT___2","23530","13.75","1.07","0","1"
"2020/10/25 04:00:00","INDIAN POINT___3","23531","13.7","1.01","0","1"
"2020/10/25 04:00:00","NINE_MILE_1","23575","12.38","-0.3","0","1"
"2020/10/25 04:00:00","NINE_MILE_2","23744","12.38","-0.3","0","1"
"2020/10/25 05:00:00","GINNA____","23603","12.62","-0.65","0","1"
"2020/10/25 05:00:00","INDIAN POINT___2","23530","14.41","1.14","0","1"
"2020/10/25 05:00:00","INDIAN POINT___3","23531","14.36","1.09","0","1"
"2020/10/25 05:00:00","NINE_MILE_1","23575","12.95","-0.32","0","1"
"2020/10/25 05:00:00","NINE_MILE_2","23744","12.95","-0.32","0","1"
"2020/10/25 06:00:00","GINNA____","23603","12.66","-0.68","-0.04","1"
"2020/10/25 06:00:00","INDIAN POINT___2","23530","14.95","1.26","-0.39","1"
"2020/10/25 06:00:00","INDIAN POINT___3","23531","14.89","1.2","-0.4","1"
"2020/10/25 06:00:00","NINE_MILE_1","23575","12.99","-0.33","-0.02","1"
"2020/10/25 06:00:00","NINE_MILE_2","23744","12.99","-0.33","-0.02","1"
"2020/10/25 07:00:00","GINNA____","23603","12.38","-0.66","-0.31","1"
"2020/10/25 07:00:00","INDIAN POINT___2","23530","16.73","1.26","-2.73","1"
"2020/10/25 07:00:00","INDIAN POINT___3","23531","16.69","1.2","-2.76","1"
"2020/10/25 07:00:00","NINE_MILE_1","23575","12.58","-0.32","-0.17","1"
"2020/10/25 07:00:00","NINE_MILE_2","23744","12.58","-0.32","-0.17","1"
"2020/10/25 08:00:00","GINNA____","23603","14.97","-0.77","0","1"
"2020/10/25 08:00:00","INDIAN POINT___2","23530","17.25","1.51","0","1"
"2020/10/25 08:00:00","INDIAN POINT___3","23531","17.18","1.45","0","1"
"2020/10/25 08:00:00","NINE_MILE_1","23575","15.34","-0.39","0","1"
"2020/10/25 08:00:00","NINE_MILE_2","23744","15.34","-0.39","0","1"
"2020/10/25 09:00:00","GINNA____","23603","15.04","-0.71","0","1"
"2020/10/25 09:00:00","INDIAN POINT___2","23530","17.12","1.37","0","1"
"2020/10/25 09:00:00","INDIAN POINT___3","23531","17.05","1.31","0","1"
"2020/10/25 09:00:00","NINE_MILE_1","23575","15.36","-0.39","0","1"
"2020/10/25 09:00:00","NINE_MILE_2","23744","15.36","-0.39","0","1"
"2020/10/25 10:00:00","GINNA____","23603","14.92","-0.7","0","1"
"2020/10/25 10:00:00","INDIAN POINT___2","23530","16.97","1.34","0","1"
"2020/10/25 10:00:00","INDIAN POINT___3","23531","16.9","1.28","0","1"
"2020/10/25 10:00:00","NINE_MILE_1","23575","15.25","-0.38","0","1"
"2020/10/25 10:00:00","NINE_MILE_2","23744","15.25","-0.38","0","1"
"2020/10/25 11:00:00","GINNA____","23603","14.15","-0.73","0","1"
"2020/10/25 11:00:00","INDIAN POINT___2","23530","16.25","1.37","0","1"
"2020/10/25 11:00:00","INDIAN POINT___3","23531","16.17","1.29","0","1"
"2020/10/25 11:00:00","NINE_MILE_1","23575","14.49","-0.39","0","1"
"2020/10/25 11:00:00","NINE_MILE_2","23744","14.49","-0.39","0","1"
"2020/10/25 12:00:00","GINNA____","23603","13.42","-0.65","0","1"
"2020/10/25 12:00:00","INDIAN POINT___2","23530","15.38","1.32","0","1"
"2020/10/25 12:00:00","INDIAN POINT___3","23531","15.33","1.27","0","1"
"2020/10/25 12:00:00","NINE_MILE_1","23575","13.73","-0.34","0","1"
"2020/10/25 12:00:00","NINE_MILE_2","23744","13.73","-0.34","0","1"
"2020/10/25 13:00:00","GINNA____","23603","13.34","-0.7","0","1"
"2020/10/25 13:00:00","INDIAN POINT___2","23530","15.41","1.38","0","1"
"2020/10/25 13:00:00","INDIAN POINT___3","23531","15.34","1.31","0","1"
"2020/10/25 13:00:00","NINE_MILE_1","23575","13.67","-0.37","0","1"
"2020/10/25 13:00:00","NINE_MILE_2","23744","13.69","-0.35","0","1"
"2020/10/25 14:00:00","GINNA____","23603","13.54","-0.7","0","1"
"2020/10/25 14:00:00","INDIAN POINT___2","23530","15.61","1.37","0","1"
"2020/10/25 14:00:00","INDIAN POINT___3","23531","15.54","1.3","0","1"
"2020/10/25 14:00:00","NINE_MILE_1","23575","13.88","-0.36","0","1"
"2020/10/25 14:00:00","NINE_MILE_2","23744","13.88","-0.36","0","1"
"2020/10/25 15:00:00","GINNA____","23603","13.59","-0.64","0","1"
"2020/10/25 15:00:00","INDIAN POINT___2","23530","15.57","1.34","0","1"
"2020/10/25 15:00:00","INDIAN POINT___3","23531","15.51","1.28","0","1"
"2020/10/25 15:00:00","NINE_MILE_1","23575","13.89","-0.34","0","1"
"2020/10/25 15:00:00","NINE_MILE_2","23744","13.89","-0.34","0","1"
"2020/10/25 16:00:00","GINNA____","23603","14.59","-0.7","0","1"
"2020/10/25 16:00:00","INDIAN POINT___2","23530","16.76","1.47","0","1"
"2020/10/25 16:00:00","INDIAN POINT___3","23531","16.68","1.39","0","1"
"2020/10/25 16:00:00","NINE_MILE_1","23575","14.91","-0.38","0","1"
"2020/10/25 16:00:00","NINE_MILE_2","23744","14.91","-0.38","0","1"
"2020/10/25 17:00:00","GINNA____","23603","19.8","-0.91","0","1"
"2020/10/25 17:00:00","INDIAN POINT___2","23530","22.76","2.05","0","1"
"2020/10/25 17:00:00","INDIAN POINT___3","23531","22.66","1.95","0","1"
"2020/10/25 17:00:00","NINE_MILE_1","23575","20.19","-0.52","0","1"
"2020/10/25 17:00:00","NINE_MILE_2","23744","20.19","-0.52","0","1"
"2020/10/25 18:00:00","GINNA____","23603","22.76","-1.02","0","1"
"2020/10/25 18:00:00","INDIAN POINT___2","23530","26.11","2.33","0","1"
"2020/10/25 18:00:00","INDIAN POINT___3","23531","25.99","2.21","0","1"
"2020/10/25 18:00:00","NINE_MILE_1","23575","23.21","-0.57","0","1"
"2020/10/25 18:00:00","NINE_MILE_2","23744","23.21","-0.57","0","1"
"2020/10/25 19:00:00","GINNA____","23603","20.09","-0.82","0","1"
"2020/10/25 19:00:00","INDIAN POINT___2","23530","22.75","1.84","0","1"
"2020/10/25 19:00:00","INDIAN POINT___3","23531","22.67","1.76","0","1"
"2020/10/25 19:00:00","NINE_MILE_1","23575","20.43","-0.48","0","1"
"2020/10/25 19:00:00","NINE_MILE_2","23744","20.43","-0.48","0","1"
"2020/10/25 20:00:00","GINNA____","23603","17.95","-0.79","0","1"
"2020/10/25 20:00:00","INDIAN POINT___2","23530","20.44","1.7","0","1"
"2020/10/25 20:00:00","INDIAN POINT___3","23531","20.36","1.63","0","1"
