,TotalCosts,FixedCosts,VariableCosts,LoadShedding,OverGeneration,ReserveShortfall,Demand_x,Price,Bus,Demand_y,Shortfall,Overgeneration,LMP,LMP DA,Generator,Output,Output DA,Curtailment,Unit Market Revenue,Unit Uplift Payment,309_WIND_1-RTCF,309_WIND_1-DACF
2020-11-12 22:00:00,41131.253383,34520.51,6610.743383,0.0,0.0,0.0,3786.449134,10.862751,Carter,96.500472,0.0,0.0,19.429677,23.657742,309_WIND_1,126.35,132.1,0.0,3013.467065,0.0,0.8519892110586649,0.8907619689817936
2020-11-12 23:00:00,38490.073596,25473.42,13016.653596,0.0,0.0,0.0,3524.987297,10.919209,Carter,88.38078,0.0,0.0,23.07,20.419032,309_WIND_1,111.583333,127.2,0.0,2237.024403,0.0,0.752416273319847,0.8577208361429535
2020-11-13 00:00:00,33270.76,16146.5,17124.26,40.648566,0.0,0.0,3250.206899,10.236505,Carter,78.552283,0.0,0.0,10000.0,23.07,309_WIND_1,33.883333,103.5,0.0,-693778.921667,0.0,0.22847830973252414,0.6979096426163183
2020-11-13 01:00:00,30053.541411,16146.5,13907.041411,0.0,0.0,0.0,3073.86793,9.777109,Carter,71.673482,0.0,0.0,23.657742,23.07,309_WIND_1,47.183333,49.8,0.0,1086.981575,0.0,0.3181613845808046,0.3358057990559676
2020-11-13 02:00:00,25558.974103,16146.5,9412.474103,0.0,0.0,0.0,2948.404945,8.668746,Carter,66.553948,0.0,0.0,21.288312,22.51634,309_WIND_1,132.033333,44.8,0.0,2865.782416,0.0,0.8903124297594964,0.3020903573836817
2020-11-13 03:00:00,22954.792836,16146.5,6808.292836,0.0,0.0,0.0,2872.114552,7.992297,Carter,63.475805,0.0,0.0,19.689677,22.51634,309_WIND_1,146.008333,75.6,0.0,3088.552665,0.0,0.9845470892335357,0.5097774780849629
2020-11-13 04:00:00,22225.037315,16146.5,6078.537315,0.0,0.0,0.0,2864.301704,7.759321,Carter,62.262438,0.0,0.0,19.689677,21.843871,309_WIND_1,145.4,87.2,-0.0,3050.724774,0.0,0.9804450438300741,0.5879973027646662
2020-11-13 05:00:00,32123.949341,16146.5,15977.449341,0.0,0.0,0.0,2924.50887,10.984391,Carter,63.475805,0.0,0.0,27.27451,20.846104,309_WIND_1,114.075,94.3,0.0,2505.141029,0.0,0.769217801753203,0.6358732299393122
2020-11-13 06:00:00,34408.29,17284.03,17124.26,293.840331,0.0,0.0,3134.831998,10.976119,Carter,69.691727,0.0,0.0,10000.0,33.035161,309_WIND_1,87.491667,62.8,0.0,248991.274796,0.0,0.5899640368622162,0.4234659474039109
2020-11-13 07:00:00,33270.76,16146.5,17124.26,472.702264,0.0,0.0,3252.077264,10.230618,Carter,77.231113,0.0,0.0,10000.0,20.846104,309_WIND_1,50.733333,64.8,0.0,-139315.839134,0.0,0.3420993481681276,0.4369521240728253
2020-11-13 08:00:00,27741.303818,15395.23,12346.073818,0.0,0.0,0.0,3416.037151,8.120902,Carter,84.41727,0.0,0.0,23.07,-0.0,309_WIND_1,24.691667,52.4,0.0,-639.23125,0.0,0.16649808945830522,0.35333782872555625
2020-11-13 09:00:00,15453.742864,15395.23,58.512864,0.0,0.0,0.0,3623.864053,4.264438,Carter,93.637936,0.0,0.0,14.191503,-0.0,309_WIND_1,28.691667,36.9,0.0,-116.488589,0.0,0.19347044279613393,0.24881995954146996
2020-11-13 10:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3784.90056,4.067539,Carter,99.61302,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,70.0,17.116667,0.0,0.0,0.11541919532479208,0.4720161834120027
2020-11-13 11:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3892.872397,3.954722,Carter,103.491664,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,44.1,39.75,0.0,0.0,0.26803776129467294,0.2973701955495617
2020-11-13 12:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3958.214437,3.889438,Carter,105.831236,0.0,0.0,-0.0,-0.0,309_WIND_1,69.316667,11.087686,0.0,-0.0,0.0,0.467408406383457,0.27781523937963587
2020-11-13 13:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,4002.192641,3.846699,Carter,106.874869,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,32.4,17.675,0.0,0.0,0.11918408631153067,0.21847606203641265
2020-11-13 14:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,4019.477228,3.830157,Carter,107.127176,0.0,0.0,-0.0,-0.0,309_WIND_1,3.866667,4.1,0.0,0.0,0.0,0.02607327489323443,0.027646662171274438
2020-11-13 15:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,4039.758888,3.810928,Carter,107.760236,0.0,0.0,-0.0,-0.0,309_WIND_1,73.558333,1.8,0.0,-0.0,0.0,0.4960103394021127,0.012137559002022926
2020-11-13 16:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,4008.187714,3.840945,Carter,106.246396,0.0,0.0,-0.0,-0.0,309_WIND_1,99.616667,69.4,0.0,-0.0,0.0,0.6717239829175096,0.4679703304113284
2020-11-13 17:00:00,85941.192215,81609.16,4332.032215,0.0,0.0,0.0,4071.063369,21.110257,Carter,105.746369,0.0,0.0,30.66274,34.808318,309_WIND_1,119.85,112.3,0.0,4140.477778,0.0,0.8081591368846932,0.7572488199595414
2020-11-13 18:00:00,37595.096235,25515.8,12079.296235,0.0,0.0,0.0,4286.146603,8.771304,Carter,109.684649,0.0,0.0,34.808318,33.195667,309_WIND_1,104.075,122.1,0.0,3425.771032,0.0,0.7017869184086312,0.8233310856372218
2020-11-13 19:00:00,33597.654227,25515.8,8081.854227,0.0,0.0,0.0,4162.270715,8.071953,Carter,106.847345,0.0,0.0,32.370127,35.74063,309_WIND_1,113.316667,119.1,0.0,4069.501782,0.0,0.7641042930995728,0.8031018206338502
2020-11-13 20:00:00,30761.789295,25515.8,5245.989295,0.0,0.0,0.0,4033.235518,7.627075,Carter,103.028337,0.0,0.0,30.66274,43.341184,309_WIND_1,129.883333,116.8,0.0,5463.421173,0.0,0.8758147898404136,0.7875927174645987
2020-11-13 21:00:00,27596.438273,25515.8,2080.638273,0.0,0.0,0.0,3901.600776,7.073107,Carter,100.076347,0.0,0.0,18.072549,45.561268,309_WIND_1,137.358333,103.1,0.0,5316.502162,0.0,0.926219375140481,0.6952124072825353
2020-11-13 22:00:00,28605.316014,25515.8,3089.516014,0.0,0.0,0.0,3709.097233,7.712204,Carter,94.514129,0.0,0.0,18.573548,40.021092,309_WIND_1,122.791667,65.3,0.0,3681.20155,0.0,0.8279950550685548,0.44032366824005387
2020-11-13 23:00:00,27305.719472,25515.8,1789.919472,0.0,0.0,0.0,3490.419945,7.823047,Carter,87.337147,0.0,0.0,16.970779,23.07,309_WIND_1,97.9,115.7,0.0,2367.11913,0.0,0.660148347943358,0.7801753202966959
2020-11-14 00:00:00,25515.8,25515.8,0.0,0.0,0.0,0.0,3268.030806,7.807699,Carter,78.802296,0.0,0.0,-0.0,-0.0,309_WIND_1,100.108333,92.0,0.0,-0.0,0.0,0.6750393346819511,0.6203641267700606
2020-11-14 01:00:00,18960.083532,11230.33,7729.753532,0.0,0.0,0.0,3088.257347,6.139412,Carter,72.006068,0.0,0.0,22.51634,20.419032,309_WIND_1,117.725,103.2,0.0,2434.293966,0.0,0.7938300741739717,0.6958867161159811
2020-11-14 02:00:00,19761.282108,11230.33,8530.952108,0.0,0.0,0.0,2957.310923,6.682179,Carter,66.473668,0.0,0.0,22.968387,19.689677,309_WIND_1,117.733333,117.4,0.0,2319.224258,0.0,0.7938862665767588,0.7916385704652731
2020-11-14 03:00:00,21872.99,11230.33,10642.66,29.026753,0.0,0.0,2872.285087,7.615188,Carter,62.755584,0.0,0.0,10000.0,19.689677,309_WIND_1,44.691667,121.0,0.0,-760700.882366,0.0,0.3013598561474488,0.8159136884693189
2020-11-14 04:00:00,16035.580729,11230.33,4805.250729,0.0,0.0,0.0,2842.749024,5.640871,Carter,60.91145,0.0,0.0,19.689677,19.034194,309_WIND_1,24.308333,83.9,0.0,423.628145,0.0,0.16391323893009666,0.5657451112609575
2020-11-14 05:00:00,19357.605675,11230.33,8127.275675,0.0,0.0,0.0,2861.078843,6.765841,Carter,60.91145,0.0,0.0,22.51634,20.419032,309_WIND_1,35.0,75.2,0.0,630.354363,0.0,0.23600809170600134,0.50708024275118
2020-11-14 06:00:00,21338.796383,11230.33,10108.466383,0.0,0.0,0.0,2953.887877,7.22397,Carter,63.523972,0.0,0.0,33.035161,20.846104,309_WIND_1,120.291667,85.0,0.0,2937.784732,0.0,0.8111373342324115,0.5731625084288604
2020-11-14 07:00:00,21872.99,11230.33,10642.66,191.493081,0.0,0.0,2991.568081,7.311547,Carter,65.012583,0.0,0.0,10000.0,26.347564,309_WIND_1,135.633333,117.8,0.0,181437.07638,0.0,0.9145875477635425,0.7943358057990559
2020-11-14 08:00:00,16294.789601,11230.33,5064.459601,0.0,0.0,0.0,3117.155164,5.227455,Carter,70.466997,0.0,0.0,20.419032,-0.0,309_WIND_1,105.833333,110.973936,0.0,-104.966132,0.0,0.7136435153967183,0.8260283209710046
2020-11-14 09:00:00,11230.33,11230.33,0.0,0.0,0.0,0.0,3320.448256,3.382173,Carter,78.994967,0.0,0.0,-0.0,-0.0,309_WIND_1,29.675,95.1,0.0,0.0,0.0,0.20010114632501683,0.6412677006068779
2020-11-14 10:00:00,11230.33,11230.33,0.0,0.0,0.0,0.0,3490.408205,3.217483,Carter,85.821013,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,69.3,22.408333,0.0,0.0,0.151101371094628,0.46729602157788264
2020-11-14 11:00:00,11230.33,11230.33,0.0,0.0,0.0,0.0,3586.727849,3.131079,Carter,89.841866,0.0,0.0,-0.0,-0.0,309_WIND_1,12.233333,24.9,0.0,0.0,0.0,0.08249044729152619,0.1679028995279838
2020-11-14 12:00:00,11230.33,11230.33,0.0,0.0,0.0,0.0,3639.893061,3.085346,Carter,92.043816,0.0,0.0,-0.0,-0.0,309_WIND_1,27.325,31.3,0.0,0.0,0.0,0.18425488873904247,0.21105866486850977
2020-11-14 13:00:00,11230.33,11230.33,0.0,0.0,0.0,0.0,3622.643437,3.100037,Carter,91.903901,0.0,0.0,-0.0,-0.0,309_WIND_1,39.15,34.8,0.0,-0.0,0.0,0.2639919082939986,0.2346594740391099
2020-11-14 14:00:00,11230.33,11230.33,0.0,0.0,0.0,0.0,3590.337526,3.127932,Carter,89.892327,0.0,0.0,-0.0,-0.0,309_WIND_1,82.091667,38.7,0.0,-0.0,0.0,0.5535513598561473,0.2609575185434929
2020-11-14 15:00:00,11230.33,11230.33,0.0,0.0,0.0,0.0,3537.115944,3.174996,Carter,87.419721,0.0,0.0,-0.0,-0.0,309_WIND_1,117.925,60.9,0.0,-0.0,0.0,0.795178691840863,0.4106540795684423
2020-11-14 16:00:00,44520.01,44520.01,0.0,0.0,0.0,0.0,3520.743702,12.645058,Carter,85.73844,0.0,0.0,-0.0,30.944305,309_WIND_1,128.633333,77.0,0.0,2382.711454,0.0,0.8673859294223422,0.519217801753203
2020-11-14 17:00:00,68534.79842,63011.9,5522.89842,0.0,0.0,0.0,3675.434769,18.646719,Carter,88.055075,0.0,0.0,32.009939,33.195667,309_WIND_1,143.916667,58.3,0.0,4675.891678,0.0,0.9704427961339626,0.39312204989885363
2020-11-14 18:00:00,36300.946098,23634.76,12666.186098,0.0,0.0,0.0,3987.789924,9.103024,Carter,97.381252,0.0,0.0,35.74063,51.405328,309_WIND_1,140.966667,137.4,0.0,7190.566978,0.0,0.9505506855473139,0.9265003371544167
2020-11-14 19:00:00,30442.335084,23634.76,6807.575084,0.0,0.0,0.0,3972.461193,7.663344,Carter,98.784995,0.0,0.0,20.841343,43.479332,309_WIND_1,145.5,146.7,0.0,6353.408332,0.0,0.9811193526635198,0.9892110586648684
2020-11-14 20:00:00,25930.416693,21350.9,4579.516693,0.0,0.0,0.0,3856.17149,6.724394,Carter,95.894936,0.0,0.0,20.674819,20.875165,309_WIND_1,145.391667,147.5,0.0,3035.497359,0.0,0.980388851427287,0.9946055293324342
2020-11-14 21:00:00,23212.647057,19178.38,4034.267057,0.0,0.0,0.0,3729.977641,6.223267,Carter,92.346584,0.0,0.0,17.912348,20.875165,309_WIND_1,145.108333,147.0,0.0,3034.764995,0.0,0.9784783097325241,0.9912339851652056
2020-11-14 22:00:00,20567.81035,18336.8,2231.01035,0.0,0.0,0.0,3578.633791,5.747392,Carter,88.350962,0.0,0.0,17.27253,11.186114,309_WIND_1,145.8,146.0,0.0,1629.7182,0.0,0.9831422791638569,0.9844908968307484
2020-11-14 23:00:00,19266.301183,18336.8,929.501183,0.0,0.0,0.0,3398.143974,5.669654,Carter,82.352941,0.0,0.0,10.427461,11.186114,309_WIND_1,146.208333,146.3,0.0,1635.57269,0.0,0.985895706900427,0.9865138233310856
2020-11-15 00:00:00,14148.263823,13093.8,1054.463823,0.0,0.0,0.0,3196.280171,4.426478,Carter,74.616297,0.0,0.0,25.183672,10.786554,309_WIND_1,146.125,147.2,0.0,1560.708234,0.0,0.9853337828725554,0.992582602832097
2020-11-15 01:00:00,8840.56852,6790.09,2050.47852,0.0,0.0,0.0,3021.773083,2.925623,Carter,67.875118,0.0,0.0,32.009939,33.195667,309_WIND_1,146.133333,145.5,0.0,4850.242534,0.0,0.9853899752753427,0.9811193526635198
2020-11-15 02:00:00,7107.437157,6790.09,317.347157,0.0,0.0,0.0,2889.553688,2.459701,Carter,63.251022,0.0,0.0,16.697515,17.27253,309_WIND_1,145.658333,146.9,0.0,2516.601963,0.0,0.9821870083164758,0.9905596763317599
2020-11-15 03:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,2816.809185,2.410561,Carter,60.113243,0.0,0.0,-0.0,16.697515,309_WIND_1,145.966667,147.8,0.0,2467.892732,0.0,0.9842661272195998,0.9966284558327714
2020-11-15 04:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,2763.194021,2.457334,Carter,57.473196,0.0,0.0,-0.0,-0.0,309_WIND_1,145.558333,147.7,0.0,0.0,0.0,0.98151269948303,0.9959541469993255
2020-11-15 05:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,2762.259363,2.458165,Carter,57.055743,0.0,0.0,-0.0,16.697515,309_WIND_1,145.825,147.3,0.0,2459.543974,0.0,0.9833108563722184,0.9932569116655429
2020-11-15 06:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,2813.41369,2.41347,Carter,58.707206,0.0,0.0,-0.0,9.925312,309_WIND_1,146.358333,146.8,0.0,1457.035769,0.0,0.9869071701505955,0.9898853674983142
2020-11-15 07:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,2795.19012,2.429205,Carter,58.787486,0.0,0.0,-0.0,-0.0,309_WIND_1,144.483333,147.4,0.0,0.0,0.0,0.9742638795234883,0.9939312204989885
2020-11-15 08:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,2882.665275,2.35549,Carter,61.489462,0.0,0.0,-0.0,-0.0,309_WIND_1,145.658333,146.2,0.0,0.0,0.0,0.9821870083164755,0.9858395144976397
2020-11-15 09:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,3074.419898,2.208576,Carter,68.891226,0.0,0.0,-0.0,-0.0,309_WIND_1,145.2,146.7,0.0,0.0,0.0,0.9790964261631828,0.9892110586648684
2020-11-15 10:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,3213.161192,2.113212,Carter,74.315823,0.0,0.0,-0.0,-0.0,309_WIND_1,146.508333,146.6,0.0,0.0,0.0,0.9879186334007642,0.9885367498314227
2020-11-15 11:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,3321.128172,2.044513,Carter,79.102771,0.0,0.0,-0.0,-0.0,309_WIND_1,145.466667,147.2,0.0,0.0,0.0,0.9808945830523711,0.992582602832097
2020-11-15 12:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,3368.259188,2.015905,Carter,80.786345,0.0,0.0,-0.0,-0.0,309_WIND_1,145.575,134.188712,0.0,-0.0,0.0,0.9816250842886041,0.9851652056641941
2020-11-15 13:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,3394.933518,2.000066,Carter,82.079991,0.0,0.0,-0.0,-0.0,309_WIND_1,144.958333,146.6,0.0,0.0,0.0,0.9774668464823556,0.9885367498314227
2020-11-15 14:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,3415.392455,1.988085,Carter,82.928659,0.0,0.0,-0.0,-0.0,309_WIND_1,144.5,146.2,0.0,0.0,0.0,0.9743762643290627,0.9858395144976397
2020-11-15 15:00:00,6790.09,6790.09,0.0,0.0,0.0,0.0,3409.216535,1.991686,Carter,82.901135,0.0,0.0,-0.0,-0.0,309_WIND_1,139.775,141.7,0.0,0.0,0.0,0.9425151719487525,0.9554956169925825
2020-11-15 16:00:00,52093.36,52093.36,0.0,0.0,0.0,0.0,3415.901996,15.25025,Carter,82.573136,0.0,0.0,-0.0,-0.0,309_WIND_1,135.283333,122.5,0.0,-0.0,0.0,0.9122274668464823,0.8260283209710046
2020-11-15 17:00:00,79781.63,79781.63,0.0,0.0,0.0,0.0,3593.776959,22.199939,Carter,84.639758,0.0,0.0,-0.0,34.356684,309_WIND_1,123.683333,72.9,0.0,2504.602284,0.0,0.8340076421667789,0.49157113958192855
2020-11-15 18:00:00,26453.759729,20289.35,6164.409729,0.0,0.0,0.0,3995.939405,6.62016,Carter,96.388081,0.0,0.0,33.195667,33.752674,309_WIND_1,115.533333,104.0,0.0,3893.134815,0.0,0.7790514722409531,0.7012811867835468
2020-11-15 19:00:00,25885.370703,20289.35,5596.020703,0.0,0.0,0.0,4006.416636,6.460978,Carter,98.29185,0.0,0.0,32.370127,36.123987,309_WIND_1,126.333333,40.6,0.0,4241.832754,0.0,0.8518768262530905,0.27376938637896153
2020-11-15 20:00:00,26310.915304,20289.35,6021.565304,0.0,0.0,0.0,3906.432234,6.73528,Carter,96.610569,0.0,0.0,33.195667,35.74063,309_WIND_1,110.133333,37.1,0.0,3750.367593,0.0,0.7426387952348842,0.25016857720836144
2020-11-15 21:00:00,23352.181807,20289.35,3062.831807,0.0,0.0,0.0,3763.956616,6.204158,Carter,93.775558,0.0,0.0,30.234117,34.808318,309_WIND_1,96.841667,40.6,0.0,3113.634848,0.0,0.653011912789391,0.27376938637896153
2020-11-15 22:00:00,20912.522632,20289.35,623.172632,0.0,0.0,0.0,3551.910988,5.887682,Carter,87.910572,0.0,0.0,16.697515,32.009939,309_WIND_1,145.016667,84.6,0.0,3716.849048,0.0,0.9778601933018656,0.5704652730950774
2020-11-15 23:00:00,20289.35,20289.35,0.0,0.0,0.0,0.0,3329.880013,6.093117,Carter,80.618905,0.0,0.0,-0.0,20.846104,309_WIND_1,93.383333,117.2,0.0,2443.163377,0.0,0.6296920656327265,0.7902899527983817
2020-11-16 00:00:00,15046.35,15046.35,0.0,0.0,0.0,0.0,3105.344547,4.845308,Carter,71.893677,0.0,0.0,-0.0,19.689677,309_WIND_1,128.133333,63.9,0.0,1258.170387,0.0,0.8640143852551134,0.4308833445718139
2020-11-16 01:00:00,15046.35,15046.35,0.0,0.0,0.0,0.0,2940.564389,5.116824,Carter,65.237365,0.0,0.0,-0.0,-0.0,309_WIND_1,144.675,113.3,0.0,-0.0,0.0,0.9755563047875927,0.7639919082939985
2020-11-16 02:00:00,15046.35,15046.35,0.0,0.0,0.0,0.0,2853.813184,5.272367,Carter,61.734888,0.0,0.0,-0.0,-0.0,309_WIND_1,144.833333,143.6,0.0,-0.0,0.0,0.9766239604405482,0.9683074848280512
2020-11-16 03:00:00,15046.35,15046.35,0.0,0.0,0.0,0.0,2801.685093,5.370464,Carter,58.789779,0.0,0.0,-0.0,-0.0,309_WIND_1,145.808333,146.5,0.0,0.0,0.0,0.9831984715666442,0.987862440997977
2020-11-16 04:00:00,15046.35,15046.35,0.0,0.0,0.0,0.0,2815.265639,5.344558,Carter,58.7095,0.0,0.0,-0.0,-0.0,309_WIND_1,144.95,146.9,0.0,0.0,0.0,0.9774106540795685,0.9905596763317599
2020-11-16 05:00:00,15046.35,15046.35,0.0,0.0,0.0,0.0,2941.665507,5.114909,Carter,61.989488,0.0,0.0,-0.0,-0.0,309_WIND_1,110.448892,147.3,35.592775,0.0,0.0,0.9847718588446841,0.9932569116655429
2020-11-16 06:00:00,45650.586698,39751.41,5899.176698,0.0,0.0,0.0,3210.27739,14.220138,Carter,68.976093,0.0,0.0,20.846104,36.123987,309_WIND_1,144.55,148.1,0.0,5275.958811,0.0,0.9747134187457854,0.9986513823331085
2020-11-16 07:00:00,27409.286113,18369.67,9039.616113,0.0,0.0,0.0,3464.008463,7.912592,Carter,79.770237,0.0,0.0,22.968387,24.617429,309_WIND_1,144.941667,77.1,0.0,3456.217404,0.0,0.977354461676781,0.5198921105866486
2020-11-16 08:00:00,18369.67,18369.67,0.0,0.0,0.0,0.0,3598.500317,5.104813,Carter,87.557342,0.0,0.0,-0.0,18.861,309_WIND_1,146.325,135.2,0.0,2550.0072,0.0,0.9866824005394471,0.9116655428186108
2020-11-16 09:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3715.81177,3.718851,Carter,94.238885,0.0,0.0,-0.0,-0.0,309_WIND_1,146.1,148.1,0.0,0.0,0.0,0.9851652056641941,0.9986513823331085
2020-11-16 10:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3804.342553,3.63231,Carter,99.307958,0.0,0.0,-0.0,-0.0,309_WIND_1,146.0,147.9,0.0,0.0,0.0,0.9844908968307486,0.997302764666217
2020-11-16 11:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3862.903494,3.577244,Carter,102.636115,0.0,0.0,-0.0,-0.0,309_WIND_1,145.691667,147.0,0.0,0.0,0.0,0.9824117779276241,0.9912339851652056
2020-11-16 12:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3962.482165,3.487347,Carter,104.975687,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,134.8,145.6,0.0,0.0,0.9817936614969655,0.908968307484828
2020-11-16 13:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,4030.050394,3.428878,Carter,105.670677,0.0,0.0,-0.0,-0.0,309_WIND_1,145.408333,148.3,0.0,0.0,0.0,0.9805012362328612,1.0
2020-11-16 14:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,4028.832263,3.429914,Carter,106.549164,0.0,0.0,-0.0,-0.0,309_WIND_1,146.033333,147.9,0.0,0.0,0.0,0.9847156664418971,0.997302764666217
2020-11-16 15:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3996.160163,3.457957,Carter,106.466591,0.0,0.0,-0.0,-0.0,309_WIND_1,127.841667,146.9,0.0,0.0,0.0,0.8620476511575633,0.9905596763317599
2020-11-16 16:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3885.620863,3.55633,Carter,104.980274,0.0,0.0,-0.0,-0.0,309_WIND_1,140.691667,145.1,0.0,0.0,0.0,0.9486963362553382,0.9784221173297369
2020-11-16 17:00:00,51864.722442,47108.23,4756.492442,0.0,0.0,0.0,4017.588255,12.909417,Carter,104.317395,0.0,0.0,32.009939,23.85486,309_WIND_1,139.141667,144.9,0.0,3272.245367,0.0,0.9382445493369297,0.9770734996628455
2020-11-16 18:00:00,37258.054945,23928.02,13330.034945,0.0,0.0,0.0,4328.22219,8.608166,Carter,110.290186,0.0,0.0,37.505403,51.405328,309_WIND_1,143.533333,141.0,0.0,7343.164934,0.0,0.967857945605754,0.9507754551584625
2020-11-16 19:00:00,34675.177833,19061.55,15613.627833,0.0,0.0,0.0,4277.946075,8.105567,Carter,108.74882,0.0,0.0,40.021092,43.341184,309_WIND_1,105.766667,146.5,0.0,4719.291023,0.0,0.7131939761744212,0.987862440997977
2020-11-16 20:00:00,36580.637887,19061.55,17519.087887,0.0,0.0,0.0,4179.988271,8.751373,Carter,105.746369,0.0,0.0,43.341184,43.341184,309_WIND_1,4.3,110.5,0.0,186.367092,0.0,0.028995279838165876,0.7451112609575185
2020-11-16 21:00:00,33873.176743,19061.55,14811.626743,0.0,0.0,0.0,4002.192226,8.463656,Carter,102.718688,0.0,0.0,40.021092,40.021092,309_WIND_1,54.925,48.2,0.0,2198.158469,0.0,0.3703641267700607,0.32501685772083616
2020-11-16 22:00:00,26469.447239,19061.55,7407.897239,0.0,0.0,0.0,3760.930216,7.038005,Carter,96.830764,0.0,0.0,33.195667,23.07,309_WIND_1,124.791667,106.2,0.0,3067.196779,0.0,0.841481231737469,0.7161159811193526
2020-11-16 23:00:00,20873.667408,19061.55,1812.117408,0.0,0.0,0.0,3494.935445,5.972547,Carter,88.305088,0.0,0.0,28.670228,32.009939,309_WIND_1,99.275,131.8,0.0,3286.410791,0.0,0.6694200944032368,0.8887390424814565
2020-11-17 00:00:00,19061.55,19061.55,0.0,0.0,0.0,0.0,3235.940526,5.890575,Carter,78.607332,0.0,0.0,-0.0,-0.0,309_WIND_1,81.8,112.0,0.0,0.0,0.0,0.5515846257585973,0.7552258934592042
2020-11-17 01:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3048.95874,4.532219,Carter,70.957848,0.0,0.0,-0.0,-0.0,309_WIND_1,120.3,100.29928,0.0,-0.0,0.0,0.8111935266351988,0.7073499662845583
2020-11-17 02:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,2953.344484,4.67895,Carter,66.996632,0.0,0.0,-0.0,-0.0,309_WIND_1,95.475,138.8,0.0,0.0,0.0,0.6437963587322992,0.9359406608226568
2020-11-17 03:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,2898.782002,4.767019,Carter,63.966656,0.0,0.0,-0.0,-0.0,309_WIND_1,71.008333,120.0,0.0,0.0,0.0,0.47881546414924686,0.8091706001348618
2020-11-17 04:00:00,15960.379381,13818.55,2141.829381,0.0,0.0,0.0,2897.932265,5.507506,Carter,62.948254,0.0,0.0,18.861,-0.0,309_WIND_1,67.808333,117.8,0.0,-942.892825,0.0,0.4572375814789839,0.7943358057990559
2020-11-17 05:00:00,18765.883972,13818.55,4947.333972,0.0,0.0,0.0,3019.183347,6.21555,Carter,65.868132,0.0,0.0,19.689677,30.66274,309_WIND_1,78.516667,73.9,0.0,2356.877168,0.0,0.5294448190604629,0.4983142279163857
2020-11-17 06:00:00,28171.58,13818.55,14353.03,22.022336,0.0,0.0,3289.997336,8.562797,Carter,72.721702,0.0,0.0,10000.0,33.195667,309_WIND_1,76.575,113.7,0.0,-367475.652643,0.0,0.5163519892110585,0.7666891436277815
2020-11-17 07:00:00,28171.58,13818.55,14353.03,163.182134,0.0,0.0,3493.315467,8.064425,Carter,83.144267,0.0,0.0,10000.0,30.234117,309_WIND_1,77.708333,103.1,0.0,-250799.529177,0.0,0.52399415599011,0.6952124072825353
2020-11-17 08:00:00,18428.304958,13818.55,4609.754958,0.0,0.0,0.0,3597.474512,5.122567,Carter,90.197389,0.0,0.0,19.429677,-0.0,309_WIND_1,87.283333,80.2,0.0,137.626882,0.0,0.5885592267925375,0.5407956844234659
2020-11-17 09:00:00,13818.55,13818.55,0.0,0.0,0.0,0.0,3722.657124,3.712013,Carter,97.213812,0.0,0.0,-0.0,-0.0,309_WIND_1,98.191667,83.9,0.0,-0.0,0.0,0.6621150820409081,0.5657451112609575
2020-11-17 10:00:00,14601.492592,13818.55,782.942592,0.0,0.0,0.0,3826.288405,3.816098,Carter,101.817264,0.0,0.0,18.463399,-0.0,309_WIND_1,111.908333,90.5,0.0,395.270594,0.0,0.7546077770285455,0.6102494942683748
